fecha,lluvia_mm,eto_media_cuenca_mm,balance_diario_mm,lluvia_acum_7d,eto_acum_7d,balance_7d,lluvia_acum_30d,eto_acum_30d,balance_30d,lluvia_acum_90d,eto_acum_90d,balance_90d,lluvia_acum_180d,eto_acum_180d,balance_180d
1991-03-17,0.0,5.0906485658015885,-5.0906485658015885,0.3304076522518164,35.34377415306807,-35.01336650081627,2.6796286306168984,132.76823828490808,-130.08860965429116,7.080433186833171,337.01043998637437,-329.93000679954116,741.2189398997812,612.7261506749823,128.49278922479894
1991-03-18,0.0,4.986329018378421,-4.986329018378421,0.3304076522518164,35.7515148285729,-35.4211071763211,2.6796286306168984,133.915348148749,-131.23571951813207,7.080433186833171,339.01543562314384,-331.93500243631064,733.2771521956856,613.9961134155283,119.28103878015739
1991-03-19,0.0,4.775570111471926,-4.775570111471926,0.0,36.01421980508127,-36.0142198050813,2.379439352144124,134.99239721494374,-132.6129578627996,7.080433186833171,340.9034969847255,-333.8230637978923,710.7499170427167,615.137163363323,95.61275367939376
1991-03-20,0.0,4.722840102861096,-4.722840102861096,0.0,35.59682322434504,-35.596823224345066,2.379439352144124,135.84938454618865,-133.46994519404453,7.080433186833171,342.72212023000696,-335.64168704317376,710.0908142092104,615.9837786514628,94.10703555774764
1991-03-21,0.0,4.913342173146745,-4.913342173146745,0.0,34.955126460446806,-34.955126460446834,2.379439352144124,136.52688001948997,-134.14744066734582,7.080433186833171,344.517853221535,-337.4374200347018,701.8587691165561,617.7847494557999,84.07401966075616
1991-03-22,0.0,4.770339105961216,-4.770339105961216,0.0,34.45627181805456,-34.45627181805459,2.379439352144124,137.23879361400765,-134.8593542618635,7.080433186833171,346.0150138402056,-338.9345806533724,685.3522036985123,618.8065259480268,66.54567775048555
1991-03-23,0.0,4.493907296116364,-4.493907296116364,0.0,33.752976373737354,-33.75297637373738,2.379439352144124,137.8305751377833,-135.45113578563917,7.080433186833171,347.3390187020698,-340.25858551523663,670.1804786538017,619.6328936722838,50.547584981517964
1991-03-24,0.0,5.08305015270652,-5.08305015270652,0.0,33.74537796064229,-33.745377960642315,2.379439352144124,138.85861419375593,-136.47917484161178,7.080433186833171,349.33216585531846,-342.25173266848526,660.2821087568469,620.7185016579954,39.5636070988516
1991-03-25,0.0,4.456933427476754,-4.456933427476754,0.0,33.21598236974062,-33.21598236974065,2.379439352144124,139.22322925840342,-136.8437899062593,7.080433186833171,350.86217532218126,-343.78174213534805,652.8027782488234,621.6232360374665,31.179542211356967
1991-03-26,0.0,4.713908094707008,-4.713908094707008,0.0,33.1543203529757,-33.15432035297573,2.379439352144124,139.9247801051178,-137.54534075297366,7.080433186833171,352.6568705152576,-345.5764373284244,644.5587727609538,622.9717462100557,21.587026550898187
1991-03-27,0.0,4.60696091962063,-4.60696091962063,0.0,33.038441169735236,-33.038441169735265,2.2902926370965893,140.42363818748012,-138.13334555038352,7.080433186833171,354.10902440196054,-347.02859121512734,636.4416917315621,624.2595957929851,12.182095938576992
1991-03-28,0.0,5.405837283112944,-5.405837283112944,0.0,33.530936279701436,-33.530936279701464,2.2902926370965893,141.9241770643742,-139.6338844272776,7.080433186833171,356.621736352971,-349.5413031661378,622.6182398731944,626.0016773668069,-3.3834374936126146
1991-03-29,0.0,5.250206982912388,-5.250206982912388,0.0,34.01080415665261,-34.01080415665264,2.2902926370965893,143.48445823211247,-141.19416559501587,7.080433186833171,358.66300792052766,-351.58257473369446,617.4968481521694,627.8671301396585,-10.370281987488944
1991-03-30,0.40777889547216306,5.191745637135574,-4.783966741663411,0.40777889547214885,34.70864249767182,-34.300863602199684,2.4533027933481812,144.79007280656506,-142.33677001321686,7.488212082305335,360.7790754585389,-353.2908633762335,617.9046270476416,629.4050378822031,-11.50041083456152
1991-03-31,0.0,5.242581989683182,-5.242581989683182,0.40777889547214885,34.86817433464848,-34.460395439176345,2.4533027933481812,145.95432493168212,-143.50102213833392,7.488212082305335,363.1589367146305,-355.6707246323251,617.5206359777492,630.9141182822528,-13.393482304503658
1991-04-01,0.0,4.558524911727856,-4.558524911727856,0.40777889547214885,34.96976581889958,-34.56198692342745,2.4533027933481812,146.18883127247742,-143.73552847912921,5.072521814198325,364.80034305751946,-359.7278212433211,607.2340789039483,631.8342942347059,-24.600215330757678
1991-04-02,0.0,4.501613970081769,-4.501613970081769,0.40777889547214885,34.757471694274344,-34.34969279880221,2.4533027933481812,146.3096373790233,-143.85633458567509,4.8524760140271646,366.4010833812158,-361.5486073671886,598.8999549722117,632.9837126980086,-34.083757725796914
1991-04-03,0.0,4.980017987642607,-4.980017987642607,0.40777889547214885,35.13052876229632,-34.72274986682419,2.4533027933481812,146.65642143276327,-144.20311863941507,4.8524760140271646,368.3793112580178,-363.5268352439906,598.7860538452574,634.3673099541168,-35.58125610885937
1991-04-04,0.0,5.100991476674039,-5.100991476674039,0.40777889547214885,34.82568295585742,-34.41790406038528,0.7381865477239937,147.8319369445036,-147.0937503967796,4.8524760140271646,370.59140215591435,-365.7389261418872,590.8590690004855,635.7543410555436,-44.89527205505799
1991-04-05,0.0,5.375444022162496,-5.375444022162496,0.40777889547214885,34.95091999510752,-34.543141099635385,0.7381865477239937,148.51701505166386,-147.77882850393985,3.8496621163053004,373.04945931166594,-369.1997971953606,571.0961701823173,637.8899722617219,-66.7938020794046
1991-04-06,0.0,4.8827652167875,-4.8827652167875,0.0,34.64193957475945,-34.641939574759476,0.7381865477239937,148.3757663553507,-147.63757980762668,3.849662116305301,374.959647029765,-371.10998491345964,549.3499885820183,639.2830553498821,-89.93306676786389
1991-04-07,0.0,4.658266667220655,-4.658266667220655,0.0,34.057624252296925,-34.057624252296954,0.7381865477239937,147.87818941808672,-147.1400028703627,3.849662116305301,376.31871642039914,-372.4690543040938,533.5858039202486,640.9086818195577,-107.32287789930916
1991-04-08,0.5550227442929313,5.118731882256262,-4.563709137963331,0.5550227442929171,34.61783122282533,-34.062808478532425,1.293209292016925,147.86325064960036,-146.57004135758342,4.404684860598232,378.31253624701606,-373.9078513864178,515.3652806901316,643.1022551364949,-127.73697444636338
1991-04-09,0.0,4.959363102686022,-4.959363102686022,0.5550227442929171,35.07558035542958,-34.52055761113668,1.293209292016925,148.09304568559804,-146.79983639358113,4.2021795532173885,380.110563683469,-375.90838413025165,492.46194733384027,645.2300578997634,-152.76811056592308
1991-04-10,0.0,4.866343619410083,-4.866343619410083,0.5550227442929171,34.961905987197056,-34.40688324290416,1.293209292016925,148.38080096213454,-147.0875916701176,4.2021795532173885,381.7568137303123,-377.5546341770949,472.68584180253566,647.1055903389533,-174.41974853641767
1991-04-11,0.0,4.867982120218924,-4.867982120218924,0.5550227442929171,34.72889663074194,-34.17387388644904,0.9628016397650943,148.7359179473899,-147.77311630762478,4.2021795532173885,383.187052254711,-378.9848727014936,466.0457961913148,649.1766722178794,-183.13087602656464
1991-04-12,0.0,4.697872173786156,-4.697872173786156,0.5550227442929171,34.0513247823656,-33.4963020380727,0.9628016397650943,148.29355343757874,-147.33075179781363,4.2021795532173885,384.5126307860443,-380.3104512328269,446.5166449525977,650.3755911190519,-203.85894616645416
1991-04-13,0.0,4.745223184123245,-4.745223184123245,0.5550227442929171,33.91378274970135,-33.35876000540844,0.9628016397650943,147.483737684657,-146.5209360448919,4.2021795532173885,385.8748398561065,-381.6726603028891,425.1736952708062,652.169236726105,-226.99554145529882
1991-04-14,0.0,4.969480080631844,-4.969480080631844,0.5550227442929171,34.224996163112536,-33.66997341881964,0.9628016397650943,147.18402401693538,-146.22122237717028,4.2021795532173885,387.40150537579865,-383.1993258225813,399.1454043202057,653.6165361037424,-254.47113178353666
1991-04-15,0.0,5.0410492180557,-5.0410492180557,0.0,34.14731349891198,-34.147313498912,0.9628016397650943,147.0278704945575,-146.0650688547924,4.2021795532173885,388.9855402896018,-384.78336073638434,391.01733941975294,655.3503183915193,-264.3329789717663
1991-04-16,0.0,5.030821062696084,-5.030821062696084,0.0,34.218771458922035,-34.21877145892206,0.9628016397650943,146.96804299145202,-146.0052413516869,4.2021795532173885,390.4860298787181,-386.2838503255007,385.51692274167254,657.2662339085824,-271.7493111669098
1991-04-17,0.0,5.224343697884254,-5.224343697884254,0.0,34.57677153739621,-34.57677153739623,0.9628016397650943,147.20605767095785,-146.24325603119271,4.2021795532173885,392.1453566465385,-387.94317709332114,383.3146608614424,658.9195381338452,-275.6048772724028
1991-04-18,0.1376525471098499,5.300788823282935,-5.163136276173085,0.13765254710983568,35.009578240460215,-34.87192569335039,1.1004541868749442,147.73127638276884,-146.6308221958939,4.339832100327238,393.69886946827586,-389.35903736794864,374.8516687831387,660.929127831353,-286.0774590482143
1991-04-19,0.0,5.213687205783589,-5.213687205783589,0.13765254710983568,35.52539327245765,-35.387740725347825,1.1004541868749442,148.22212348569136,-147.12166929881639,4.339832100327238,395.28307871217095,-390.9432466118437,359.101158551553,663.07800178092,-303.97684322936703
1991-04-20,0.0,5.381085264356473,-5.381085264356473,0.13765254710983568,36.16125535269088,-36.023602805581056,1.1004541868749442,148.68986657690107,-147.5894123900261,4.339832100327238,396.8024306750017,-392.4625985746744,333.2114831738936,665.3815421112347,-332.170058937341
1991-04-21,0.0,5.637534834462455,-5.637534834462455,0.13765254710983568,36.82931010652149,-36.69165755941167,1.1004541868749442,149.5570623054023,-148.45660811852736,4.339832100327238,398.43897770834616,-394.09914560801883,295.3105564388321,667.9977727967,-372.6872163578679
1991-04-22,0.0,5.878929458338239,-5.878929458338239,0.13765254710983568,37.66719034680403,-37.52953779969421,1.1004541868749442,150.94208446762417,-149.84163028074923,4.339832100327238,400.8272839902236,-396.4874518898963,270.84592534048164,670.9081606532753,-400.0622353127937
1991-04-23,0.0,5.4200183455809485,-5.4200183455809485,0.13765254710983568,38.05638762968889,-37.91873508257907,1.1004541868749442,151.27905266049862,-150.17859847362365,4.339832100327238,402.7546595038067,-398.4148274034794,263.2853273473517,673.037114566023,-409.7517872186712
1991-04-24,0.0,5.040616751583596,-5.040616751583596,0.13765254710983568,37.87266068338823,-37.73500813627842,1.1004541868749442,151.86273598460545,-150.7622817977305,4.339832100327238,404.2070472482312,-399.86721514790395,263.2853273473517,674.9636098763442,-411.6782825289926
1991-04-25,3.601999170342489,3.993436118048898,-0.391436947706409,3.601999170342475,36.5653079781542,-32.96330880781174,4.702453357217434,151.14226400794735,-146.4398106507299,7.941831270669727,404.6743241985017,-396.7324929278319,266.8873265176942,675.6811519287647,-408.79382541107054
1991-04-26,3.031916918895382,4.165216337930343,-1.1332994190349615,6.633916089237857,35.516837110300955,-28.88292102106311,7.734370276112815,150.70051942625707,-142.96614915014422,10.973748189565109,405.3690864590714,-394.3953382695063,269.91924343658957,676.537251248422,-406.61800781183234
1991-04-27,0.0,5.059287271524225,-5.059287271524225,6.633916089237857,35.1950391174687,-28.561123028230863,7.734370276112815,150.35396941466834,-142.61959913855551,10.973748189565109,406.79494817094337,-395.82119998137824,269.91924343658957,678.0559129756988,-408.13666953910916
1991-04-28,0.0,5.382620783346904,-5.382620783346904,6.633916089237857,34.940125066353154,-28.30620897711531,7.734370276112815,150.48638321510285,-142.75201293899002,10.973748189565109,408.2552968005705,-397.28154861100535,269.91924343658957,679.6676472009932,-409.7484037644037
1991-04-29,1.5396478479664588,5.238569354177773,-3.6989215062113145,8.173563937204316,34.29976496219269,-26.126201024988386,8.86623922860711,150.53320693214505,-141.66696770353795,12.513396037531567,409.8323670493275,-397.3189710117959,257.94382204026255,681.6108728222439,-423.6670507819813
1991-04-30,0.8190641848867365,4.098412190122323,-3.2793480052355863,8.992628122091052,32.97815880673406,-23.985530684643024,9.685303413493848,149.3890371325842,-139.70373371909034,13.332460222418305,410.2317350674217,-396.8992748450034,255.69055136122986,682.7604074520283,-427.0698560907985
1991-05-01,0.0,4.5890182816405485,-4.5890182816405485,8.992628122091052,32.526560336791015,-23.533932214699977,9.685303413493848,149.4195305024969,-139.734227089003,13.332460222418305,411.2564997775522,-397.9240395551339,222.1382602750276,684.515820393231,-462.3775601182034
1991-05-02,0.0,4.594607956080522,-4.594607956080522,5.390628951748562,33.12773217482264,-27.73710322307409,9.685303413493848,149.51252448849564,-139.82722107500177,12.77271093958291,412.46586332742163,-399.69315238783867,178.0649624982847,686.9101098685233,-508.8451473702385
1991-05-03,0.0,4.616404895982849,-4.616404895982849,2.358712032853181,33.57892073287515,-31.220208700021978,9.685303413493848,149.1489113968359,-139.463607983342,12.77271093958291,413.7788809640754,-401.0061700244925,146.53841564739696,689.308247563744,-542.769831916347
1991-05-04,12.328234949130524,4.659888035529292,7.668346913601232,14.686946981983706,33.17952149688021,-18.49257451489652,22.013538362624374,148.70780795569115,-126.69426959306675,25.100945888713433,414.88746512543304,-389.7865192367195,158.86665059652748,691.3428342686857,-532.4761836721582
1991-05-05,1.2738946685005987,4.940157427276598,-3.6662627587759995,15.960841650484303,32.73705814080991,-16.776216490325616,23.28743303112497,148.27252136080526,-124.98508832968027,26.374840557214032,416.2832302893019,-389.9083897320879,151.6581502398229,693.3904424505517,-541.7322922107288
1991-05-06,0.0,5.0393750893074944,-5.0393750893074944,14.421193802517845,32.53786387593963,-18.116670073421798,23.28743303112497,148.42913123332525,-125.14169820220025,26.374840557214032,417.4125746193098,-391.0377340620958,145.88499950160235,695.1161999327788,-549.2312004311765
1991-05-07,0.0,4.451144267815231,-4.451144267815231,13.602129617631109,32.890595953632534,-19.28846633600144,23.28743303112497,148.2220088339198,-124.93457580279482,26.374840557214032,417.98394287655105,-391.60910231933696,145.88499950160235,696.4304064693621,-550.5454069677596
1991-05-08,0.0,4.755913188929893,-4.755913188929893,13.602129617631109,33.05749086092188,-19.455361243290785,22.73241028683204,147.85919014059343,-125.12677985376139,26.374840557214032,419.0817187790912,-392.70687822187716,107.7815009029125,698.1830148638489,-590.4015139609363
1991-05-09,0.0,4.48764093320408,-4.48764093320408,13.602129617631109,32.950523838045434,-19.34839422041434,22.73241028683204,147.3874679711115,-124.65505768427946,26.374840557214032,419.93854969408386,-393.56370913686976,93.67565135799184,699.4355894287236,-605.7599380707319
1991-05-10,12.321166367893866,4.48078250873465,7.840383859159217,25.923295985524973,32.81490145079724,-6.891605465272278,35.05357665472591,147.00190686043607,-111.94833020571015,38.696006925107895,420.8757434467101,-382.1797365216022,102.08889057272627,701.0703362782738,-598.9814457055475
1991-05-11,0.0,4.5936337178585305,-4.5936337178585305,13.595061036394451,32.748647133126475,-19.15358609673204,35.05357665472591,146.72755845807566,-111.67398180334976,38.696006925107895,422.0551289997465,-383.35912207463855,102.08889057272627,702.6931507715661,-600.6042601988398
1991-05-12,0.0,4.724611236634176,-4.724611236634176,12.321166367893852,32.533100942484054,-20.211934574590217,35.05357665472591,146.7542975209237,-111.70072086619778,38.696006925107895,423.3911841066274,-384.6951771815195,102.08889057272627,704.4153263120256,-602.3264357392994
1991-05-13,0.38480973050548706,4.736849530382212,-4.352039799876725,12.70597609839934,32.23057538355877,-19.524599285159447,35.4383863852314,146.74592386718268,-111.30753748195126,39.08081665561338,424.69201121056693,-385.61119455495356,95.73034698814178,706.4103963215167,-610.680049333375
1991-05-14,9.899054809590139,4.445860539126889,5.45319427046325,22.60503090798948,32.22529165487043,-9.620260746880966,45.33744119482154,146.2223043256777,-100.88486313085616,48.97987146520352,425.24739240925703,-376.26752094405344,104.89832294241783,708.2923537180059,-603.3940307755881
1991-05-15,30.064821251296532,3.860353431558096,26.204467819738436,52.66985215928601,31.329731897498633,21.340120261787362,75.40226244611807,145.04160853918012,-69.63934609306202,79.04469271650007,424.2068236193357,-345.1621309028356,132.8547630498549,710.4456960411806,-577.5909329913256
1991-05-16,12.266870093641117,3.1390046999262187,9.127865393714899,64.93672225292713,29.98109566422077,34.95562658870634,87.66913253975918,143.14979217641022,-55.48065963665105,91.31156281014117,422.88607345277035,-331.5745106426291,143.82011854086372,711.2055091075164,-567.3853905666526
1991-05-17,15.467606466272363,2.8416216670167813,12.625984799255582,68.08316235130562,28.3419348225029,39.7412275288027,103.13673900603155,140.76707014554276,-37.630331139511206,106.77916927641354,421.88847596524954,-315.10930668883606,159.28772500713606,711.216336906308,-551.928611899172
1991-05-18,27.550262755444948,1.983860233436877,25.56640252200807,95.63342510675056,25.732161338081248,69.90126376866931,130.54934921436666,137.45014155569672,-6.900792341330053,134.02924275338572,420.1738151534093,-286.14457240002355,186.23611558992292,710.0965502984423,-523.8604347085194
1991-05-19,21.033339126697243,2.009023307622802,19.02431581907444,116.66676423344782,23.016573409069874,93.65019082437792,151.58268834106389,134.24547765753593,17.33721068352798,155.06258188008297,418.3169856894159,-263.2544038093329,207.03672884516502,709.4330599212999,-502.39633107613486
1991-05-20,22.500289806467116,2.4218713557298126,20.078418450737303,138.78224430940946,20.701595234417475,118.08064907499194,174.082978147531,131.28626374890925,42.79671439862176,177.56287168655007,416.5030103453003,-238.94013865875024,229.53701865163214,709.0460244917729,-479.50900584014073
1991-05-21,7.517934557538847,2.513502726511882,5.004431831026965,136.40112405735815,18.76923742180247,117.63188663555566,181.60091270506985,128.16223164095868,53.43868106411118,185.08080624408893,414.95808756036865,-229.8772813162797,237.05495320917098,708.8091399971457,-471.7541867879748
1991-05-22,2.4589299635239388,2.9359004817397096,-0.47697051821577086,108.79523276958555,17.844784471984084,90.95044829760145,184.05984266859377,125.21920266436015,58.84064000423364,187.53973620761286,413.99186226976764,-226.45212606215478,239.3098664850274,708.9987949862815,-469.6889285012541
1991-05-23,2.7506357329603937,3.3417690120899013,-0.5911332791295076,99.27899840890484,18.047548784147764,81.23144962475705,186.81047840155418,123.14095333086911,63.66952507068508,190.29037194057327,413.27862018512366,-222.9882482445504,242.06050221798782,709.5786271670786,-467.51812494909075
1991-05-24,4.0986661609611135,3.936855852770885,0.16181030819022846,87.9100581035936,19.14278296990187,68.7672751336917,190.90914456251528,122.03719243205639,68.87195213045891,194.38903810153437,413.1231576750653,-218.73411957353088,246.15916837894895,710.9581911131394,-464.79902273419043
1991-05-25,5.243723354267286,4.072245567286399,1.171477786980887,65.60351870241593,21.231168303751392,44.372350398664516,192.5508687464401,122.1160018812939,70.4348668651462,199.63276145580164,413.1830459943591,-213.55028453855738,251.40289173321622,712.110211332661,-460.7073195994448
1991-05-26,0.7765289399365858,4.156552404644661,-3.3800234647080756,45.346708515655266,23.378697400773248,21.968011114882,190.2954807674813,122.10733794800821,68.18814281947309,200.3201436806907,413.2314955617454,-212.91135188105466,250.974942885074,713.4184497390612,-462.4435068539872
1991-05-27,0.0,3.743088150164627,-3.743088150164627,22.84641870918815,24.699914195208063,-1.8534954860199293,190.2954807674813,120.79113882664862,69.50434194083269,200.3201436806907,413.06928530569115,-212.74914162500042,249.6686050220993,714.3446662693577,-464.67606124725853
1991-05-28,0.0,3.579959292743989,-3.579959292743989,15.328484151649302,25.76637076144017,-10.437886609790883,190.2954807674813,118.98847733604569,71.3070034314356,200.3201436806907,412.95931878326104,-212.63917510257033,248.43191400491418,714.9422290730414,-466.51031506812734
1991-05-29,0.0,3.516701657240453,-3.516701657240453,12.869554188125363,26.347171936940917,-13.477617748815565,188.75583291951483,117.26660963910838,71.48922328040646,200.07537494147016,412.5898893778185,-212.51451443634835,247.83751392276866,715.1245858002558,-467.2870718774872
1991-05-30,19.18349320364704,3.5260130713832023,15.657480132263837,29.30241165881201,26.531415996234216,2.7709956625777785,207.12026193827512,116.69421052036927,90.42605141790588,219.2588681451172,412.0375725846356,-192.7787044395184,267.0210071264157,715.577429017309,-448.5564218908933
1991-05-31,28.300401716887304,3.884689962329309,24.415711754557996,53.5041472147382,26.47925010579264,27.024897108945545,235.42066365516243,115.98988220105802,119.43078145410443,247.5592698620045,411.59824397603234,-164.03897411402784,295.3172021817557,716.5958677060839,-421.27866552432823
1991-06-01,6.034142233557954,3.9262251292737353,2.107917104284219,54.294566094028866,26.333229667779978,27.961336426248877,241.4548058887204,115.32149937425123,126.13330651446918,253.59341209556243,411.14366124177013,-157.5502491462077,299.52913989557226,717.4865874495557,-417.95744755398357
1991-06-02,13.852830088436484,3.936462412491325,9.916367675945159,67.37086724252876,26.11313967562664,41.25772756690211,255.30763597715688,114.6415568907597,140.66607908639716,267.44624218399895,410.44688972035885,-143.00064753635993,281.440898258895,718.8410630657353,-437.40016480684034
1991-06-03,23.344063302260956,4.019261042418833,19.324802259842123,90.71493054478972,26.389312567880847,64.32561797690886,266.3234643302873,114.00092989764924,152.32253443263807,289.0751892406357,410.540674797844,-121.4654855572083,304.78496156115597,720.6280496659605,-415.84308810480456
1991-06-04,4.192039193434206,3.7791692915472903,0.4128699018869155,94.90696973822394,26.588522566684148,68.31844717153977,269.24160885522093,112.83994176191995,156.401667093301,293.2672284340699,409.6294781743891,-116.36224974031914,308.97700075459016,721.5343722621285,-412.5573715075384
1991-06-05,7.216139667159284,3.608828322623157,3.6073113445361273,102.12310940538322,26.680649232066852,75.44246017331635,276.4577485223802,111.40939499523562,165.04835352714463,300.4833681012292,408.2142925839115,-107.73092448268234,314.0083449638492,722.146128417611,-408.1377834537617
1991-06-06,1.2449460948577828,3.636695162623437,-2.3917490677656543,84.18456229659397,26.791331323307087,57.39323097328686,277.70269461723797,110.5949458900438,167.10774872719418,301.72831419608696,406.6951441420503,-104.96682994596338,308.47833973066827,722.4060737084301,-413.92773397776176
1991-06-07,1.1001726634775264,3.762640496130334,-2.6624678326528075,56.98433324318418,26.66928185710811,30.315051386076057,278.80286728071553,109.60167319724425,169.20119408347128,302.8284868595645,405.32411398743807,-102.49562712787356,309.57851239414583,723.767155069922,-414.1886426757762
1991-06-08,6.661499452263091,3.823537726128952,2.837961726134139,57.61169046188932,26.566594453963326,31.045096007925974,285.4643667329786,108.93756999016912,176.5267967428095,309.4899863118276,404.41808364687864,-94.92809733505109,316.2400118464089,725.1613400921057,-408.92132824569677
1991-06-09,0.0,4.036885819459603,-4.036885819459603,43.75886037345283,26.667017860931608,17.091842512521215,273.14320036508474,108.49367330089407,164.64952706419066,309.4899863118276,403.8763811234647,-94.38639481163709,316.2400118464089,726.6709198565775,-410.43090801016854
1991-06-10,0.0,4.157799350896341,-4.157799350896341,20.414797071191877,26.805556169409115,-6.3907590982172495,273.14320036508474,108.05783893393189,165.08536143115288,309.15957865957574,403.52131533939746,-94.3617366798217,316.2400118464089,727.9962018294336,-411.7561899830248
1991-06-11,0.0,3.835013156493621,-3.835013156493621,16.222757877757672,26.861400034355444,-10.638642156597786,273.14320036508474,107.16824085379135,165.9749595112934,309.15957865957574,402.21609181229377,-93.056513152718,316.2400118464089,728.7606216638115,-412.52060981740266
1991-06-12,0.0,3.21044279049614,-3.21044279049614,9.006618210598386,26.46301450222843,-17.456396291630053,272.75839063457926,105.64183411390526,167.116556520674,309.15957865957574,399.87149566574493,-90.71191700616917,316.2400118464089,729.3908690150661,-413.1508571686571
1991-06-13,6.770568983416977,3.650320089369549,3.1202488940474282,14.53224109915758,26.47663942897454,-11.944398329816972,269.6299048084061,104.84629366414792,164.78361114425817,315.9301476429927,398.252622006761,-82.32247436376828,323.01058082982587,730.3287003775716,-407.31811954774577
1991-06-14,31.128007970853574,3.6652958143945664,27.462712156459006,44.560076406533625,26.379294747238774,18.18078165929484,270.69309152796313,104.6512360469844,166.04185548097877,347.0581556138463,396.720715080722,-49.6625594668757,354.1385888006795,731.26969065115,-377.1311018504705
1991-06-15,7.102594746395444,3.1153626382114865,3.9872321081839575,45.00117170066598,25.67111965932131,19.33005204134466,265.52881618071746,104.62759398526966,160.90122219544782,354.16075036024176,394.7454291531319,-40.58467879289015,361.2411835470749,731.7558691395063,-370.51468559243136
1991-06-16,0.0,3.947768525361579,-3.947768525361579,45.00117170066598,25.582002365223286,19.41916933544268,250.0612097144451,105.73374084361446,144.32746887083064,354.16075036024176,393.7068686601151,-39.546118299873314,361.2411835470749,732.722304283259,-371.48112073618404
1991-06-17,0.3646881802551601,3.7320885132380783,-3.367400332982918,45.365859880921136,25.15629152756502,20.209568353356104,222.87563513925528,107.48196912341567,115.39366601583967,354.5254385404969,392.6633870618812,-38.1379485213843,361.60587172733005,733.5668840466067,-371.9610123192767
1991-06-18,12.473721205797977,3.56161208075239,8.912109125045587,57.839581086719114,24.88289045182379,32.95669063489532,214.31601721835605,109.03455789654525,105.28145932181081,366.9991597462949,391.50215903977255,-24.50299929347762,374.079592933128,734.2242792697796,-360.14468633665143
1991-06-19,20.050105647075387,3.256716926098217,16.79338872097717,77.8896867337945,24.929164587425866,52.960522146368625,211.8658330589643,109.86940346691365,101.99642959205067,387.04926539337026,389.845533792724,-2.796268399353707,394.1296985802034,734.3633870142589,-340.2336884340556
1991-06-20,9.627833660459546,2.9245752620228163,6.703258398436729,80.74695141083707,24.203419760079136,56.54353165075793,213.97573216188502,110.28047600242459,103.69525615946044,396.6770990538298,387.99976994878557,8.67732910504424,403.75753224066295,734.0147837889912,-330.2572515483282
1991-06-21,10.819333710732568,2.90124858056986,7.918085130162709,60.43827715071607,23.439372526254427,36.99890462446163,222.33613590909366,110.24582410125474,112.09031180783892,407.49643276456237,386.4071112332391,21.089321531323314,414.5768659513955,733.7461299353089,-319.16926398391337
1991-06-22,9.55524514654363,3.747929148337768,5.807315998205862,62.890927550864255,24.07193903638071,38.81898851448353,229.14074532267688,110.6519842375026,118.48876108517429,417.051677911106,385.0719902288703,31.979687682235696,424.1321110979392,734.4041560841887,-310.27204498624957
1991-06-23,3.6139970801737404,3.629553413647941,-0.015556333474200379,66.504924631038,23.75372392466707,42.75120070637091,228.6560762418895,110.34468179837967,118.31139444350987,420.66567499127973,384.2446102150415,36.42106477623825,427.74610817811293,735.1067855372228,-307.36067735910984
1991-06-24,0.9742477007677344,3.739949944953573,-2.7657022441858388,67.11448415155057,23.761585356382565,43.35289879516799,224.38660058838994,110.01238617604683,114.37421441234314,421.6399226920475,383.27065206528806,38.369270626759416,428.72035587888064,735.9275225805455,-307.207166701665
1991-06-25,0.0,3.7088034001261527,-3.7088034001261527,54.6407629457526,23.90877667575633,30.73198626999625,223.61007164845336,109.56463717152833,114.04543447692507,421.6399226920475,382.37249454579364,39.2674281462539,428.72035587888064,736.4815189477541,-307.7611630688735
1991-06-26,24.382269786560173,3.255112207685034,21.12715757887514,58.97292708523737,23.907171957343145,35.06575512789422,247.99234143501354,109.07666122904872,138.91568020596483,446.0221924786077,380.2217694703657,65.80042300824198,453.1026256654408,736.8435058233367,-283.7408801578959
1991-06-27,16.965801097275524,3.52282447672088,13.442976620554644,66.31089452205336,24.50542117204121,41.80547335001213,264.95814253228906,109.01952641302563,155.93861611926346,462.9879935758832,378.4943869641742,84.49360661170901,470.06842676271634,737.1573948847018,-267.08896812198554
1991-06-28,7.923747811621653,3.87810035446344,4.045647457158213,63.41530862294244,25.48227294593479,37.93303567700764,272.8818903439107,109.38092511024861,163.50096523366213,470.50396249203266,377.180741681502,93.32322081053063,477.992174574338,737.9598171400409,-259.96764256570293
1991-06-29,0.0,3.872829284014272,-3.872829284014272,53.860063476398814,25.60717308161129,28.252890394787507,253.6983971402637,109.72774132287968,143.970655817384,470.50396249203266,375.81098897583314,94.69297351619954,477.992174574338,738.9699256904637,-260.9777511161256
1991-06-30,10.563067300029983,3.168948262837043,7.39411903719294,60.80913369625506,25.146567930800394,35.662565765454644,235.96106272340637,109.01199962338741,126.94906310001896,481.06702979206267,374.42141232694235,106.64561746512034,486.13955160626097,739.2217553844619,-253.08220377820084
1991-07-01,10.852860302801709,3.702101776419648,7.150758526382061,70.68774629828903,25.108719762266468,45.57902653602254,240.77978079265012,108.78787627053333,131.9919045221168,491.91989009486434,373.6219001332802,118.29798996158416,496.7723661088915,740.0229835144961,-243.2506174056045
